286,286,7524,0
286,285,7568,0
285,286,7612,0
286,286,7656,0
287,286,7700,0
286,286,7744,0
287,286,7876,0
286,286,7920,0
286,286,7964,0
287,286,8052,0
286,286,8096,0
286,286,8140,0
288,286,8316,0
287,286,8360,0
287,286,8404,0
286,286,8448,0
286,286,8492,0
288,286,8580,0
286,286,8624,0
288,286,8756,0
285,286,8800,0
286,286,8844,0
286,286,8976,0
286,286,9020,0
286,286,9108,0
286,286,9152,0
288,286,9328,0
286,286,9372,0
287,286,9416,0
286,286,9460,0
286,286,9504,0
287,286,9548,0
285,286,9680,0
286,286,9724,0
286,286,9768,0
286,286,9812,0
286,286,9856,0
286,286,9900,0
286,286,9988,0
286,286,10032,0
287,286,10076,0
286,286,10120,0
286,286,10164,0
286,286,10208,0
287,286,10252,0
286,286,10340,0
285,286,10384,0
287,286,10428,0
286,286,10472,0
286,286,10516,0
286,286,10560,0
287,286,10604,0
286,286,10692,0
286,286,10736,0
287,286,10780,0
286,286,10824,0
286,286,10868,0
286,286,10912,0
286,286,10956,0
286,286,11044,0
287,286,11088,0
286,286,11132,0
286,286,11176,0
286,286,11220,0
286,286,11264,0
286,286,11308,0
286,286,11396,0
287,286,11440,0
293,286,11484,0
286,286,11528,0
286,286,11572,0
287,286,11616,0
285,286,11748,0
288,286,11792,0
286,286,11836,0
287,286,11880,0
287,286,11924,0
286,286,11968,0
286,286,12012,0
287,286,12100,0
286,286,12144,0
286,286,12188,0
286,286,12232,0
287,286,12276,0
286,286,12320,0
285,286,12364,0
286,286,12452,0
286,286,12496,0
286,286,12540,0
286,286,12584,0
287,286,12628,0
294,286,12716,0
287,286,12804,0
286,286,12848,0
286,285,12892,0
286,286,12980,0
285,286,13024,0
286,286,13068,0
288,286,13200,0
286,286,13244,0
287,286,13288,0
286,286,13332,0
286,286,13376,0
286,286,13420,0
287,286,13508,0
286,286,13552,0
286,286,13596,0
288,286,13640,0
286,286,13684,0
286,286,13728,0
286,286,13772,0
288,286,13860,0
287,286,13948,0
287,286,13992,0
286,286,14036,0
286,286,14080,0
287,286,14124,0
287,286,14212,0
286,286,14256,0
286,286,14300,0
286,286,14344,0
286,286,14388,0
286,286,14432,0
287,286,14476,0
286,286,14564,0
286,286,14608,0
287,286,14652,0
286,286,14696,0
286,286,14740,0
286,286,14784,0
287,286,14828,0
286,286,14916,0
286,286,14960,0
287,286,15004,0
286,286,15048,0
286,286,15092,0
286,286,15136,0
287,286,15180,0
287,286,15268,0
286,286,15312,0
287,286,15356,0
286,286,15400,0
286,286,15444,0
287,286,15488,0
286,286,15532,0
