286,286,240944,0
285,286,240988,0
286,286,241032,0
286,286,241076,0
286,286,241120,0
286,286,241164,44531
285,286,241252,0
286,286,241296,0
286,286,241340,0
286,286,241384,0
286,286,241428,0
286,286,241472,0
286,286,241516,44883
286,286,241604,0
286,286,241648,0
286,286,241692,0
286,286,241736,0
286,286,241780,0
286,286,241824,0
286,286,241868,45235
286,286,241956,0
287,286,242000,0
286,286,242044,0
286,286,242088,0
287,286,242132,0
285,286,242176,0
286,286,242220,45587
286,286,242352,0
286,286,242440,0
286,286,242484,0
286,286,242528,0
285,286,242660,0
287,286,242704,0
287,286,242792,0
286,286,242836,0
286,286,242880,0
286,286,242924,46291
285,286,243056,0
286,286,243100,0
286,286,243144,0
286,286,243188,0
287,286,243232,0
286,286,243276,46643
286,286,243364,0
286,286,243408,0
286,286,243452,0
286,286,243496,0
286,286,243540,0
287,286,243584,0
286,286,243628,46995
286,286,243716,0
286,286,243760,0
286,286,243804,0
286,286,243848,0
286,286,243892,0
286,286,243936,0
286,286,243980,47347
286,286,244068,0
286,286,244112,0
288,286,244244,0
286,286,244332,47699
286,286,244420,0
286,286,244464,0
286,286,244508,0
286,286,244552,0
286,286,244596,0
287,286,244640,0
285,286,244772,0
287,286,244816,0
287,286,244860,0
286,286,244904,0
287,286,244948,0
286,286,244992,0
286,286,245036,48403
286,286,245124,0
286,286,245168,0
286,286,245212,0
286,286,245256,0
286,286,245300,0
286,286,245388,48755
285,286,245476,0
286,286,245520,0
286,286,245564,0
286,286,245652,0
286,286,245696,0
286,286,245740,49107
286,286,245828,0
285,286,245872,0
286,286,245916,0
286,286,246004,0
286,286,246048,0
286,286,246180,0
287,286,246224,0
286,286,246268,0
286,286,246312,0
286,286,246356,0
286,286,246400,0
286,286,246444,49811
286,286,246532,0
286,286,246576,0
286,286,246620,0
286,286,246664,0
286,286,246708,0
287,286,246752,0
286,286,246796,50163
287,286,246884,0
286,286,246928,0
286,286,246972,0
286,286,247016,0
286,286,247060,0
286,286,247104,0
286,286,247148,50515
285,286,247236,0
286,286,247280,0
286,286,247368,0
286,286,247412,0
286,286,247456,0
287,286,247588,0
286,286,247632,0
286,286,247676,0
286,286,247720,0
286,286,247764,0
285,286,247808,0
286,286,247852,51219
286,286,247940,0
286,286,247984,0
286,286,248028,0
286,286,248072,0
286,286,248116,0
286,286,248160,0
286,286,248204,51571
286,286,248292,0
286,286,248336,0
286,286,248380,0
286,286,248424,0
286,286,248468,0
286,286,248512,0
286,286,248556,51923
286,286,248688,0
286,286,248732,0
286,286,248776,0
286,286,248820,0
286,286,248864,0
286,286,248908,52275
286,286,248996,0
286,286,249040,0
286,286,249084,0
285,286,249128,0
286,286,249172,0
286,286,249216,0
286,286,249260,52627
286,286,249348,0
291,286,249436,0
286,286,249480,0
286,286,249524,0
286,286,249568,0
286,286,249612,52979
286,285,249700,0
285,286,249744,0
286,286,249788,0
286,286,249832,0
286,286,249876,0
286,286,249920,0
286,286,249964,53353
286,286,250052,0
291,286,250140,0
286,286,250184,0
286,286,250228,0
286,286,250272,0
286,286,250316,53683
289,286,250448,0
286,286,250492,0
285,286,250580,0
287,286,250624,0
286,286,250668,54035
286,286,250756,0
286,286,250800,0
286,286,250844,0
287,286,250888,0
286,286,250932,0
286,286,250976,0
287,286,251020,54387
286,286,251108,0
286,286,251152,0
287,286,251196,0
286,286,251240,0
286,286,251284,0
286,286,251328,0
286,286,251372,54739
286,286,251460,0
286,286,251504,0
286,286,251548,0
286,286,251592,0
286,286,251636,0
286,286,251680,0
286,286,251724,55091
286,286,251812,0
286,286,251856,0
286,286,251900,0
286,286,251944,0
285,286,251988,0
286,286,252032,0
287,286,252076,55443
286,286,252164,0
286,286,252208,0
286,286,252252,0
286,286,252296,0
286,286,252340,0
287,286,252384,0
286,286,252428,55795
290,286,252560,0
286,286,252604,0
286,286,252648,0
286,286,252692,0
286,286,252736,0
286,286,252780,56147
286,286,252868,0
286,286,252912,0
286,286,252956,0
287,286,253000,0
286,286,253044,0
286,286,253088,0
286,286,253132,56499
286,286,253220,0
286,286,253264,0
286,286,253308,0
286,286,253352,0
287,286,253396,0
286,286,253440,0
286,286,253484,56851
286,286,253572,0
286,286,253616,0
286,286,253660,0
286,286,253704,0
286,286,253748,0
286,286,253792,0
286,286,253836,57203
286,286,253924,0
286,286,253968,0
286,286,254012,0
286,286,254056,0
286,286,254100,0
286,286,254144,0
286,286,254188,57555
286,286,254276,0
287,286,254320,0
286,286,254364,0
285,286,254408,0
286,286,254452,0
286,286,254496,0
286,286,254540,57907
287,286,254628,0
285,286,254672,0
287,286,254716,0
285,286,254760,0
287,286,254804,0
285,286,254848,0
286,286,254892,58259
286,286,254980,0
285,286,255068,0
286,286,255112,0
286,286,255156,0
286,286,255200,0
286,286,255244,58611
285,286,255332,0
286,286,255376,0
286,286,255420,0
286,286,255464,0
287,286,255508,0
286,286,255596,58963
286,286,255684,0
286,286,255728,0
286,286,255772,0
286,286,255816,0
285,286,255860,0
286,286,255904,0
287,286,255948,59315
286,286,256036,0
286,286,256080,0
286,286,256168,0
286,286,256212,0
286,286,256256,0
286,286,256300,59667
286,286,256388,0
286,286,256432,0
286,286,256476,0
286,286,256520,0
286,286,256564,0
286,286,256608,0
286,286,256652,60019
286,286,256740,0
286,286,256784,0
286,286,256828,0
286,286,256916,0
286,286,256960,0
285,286,257004,60371
285,286,257092,0
286,286,257136,0
286,286,257180,0
286,286,257224,0
286,286,257268,0
286,286,257312,0
286,286,257444,0
286,286,257488,0
286,286,257532,0
286,286,257576,0
286,286,257620,0
286,286,257664,0
286,286,257708,61075
286,286,257796,0
286,286,257840,0
286,286,257884,0
286,286,257928,0
285,286,257972,0
286,286,258016,0
286,286,258060,61427
286,286,258148,0
286,286,258192,0
286,286,258236,0
286,286,258280,0
286,286,258324,0
286,286,258368,0
287,286,258412,61779
286,286,258544,0
286,286,258588,0
286,286,258632,0
286,286,258676,0
286,286,258720,0
286,286,258764,62131
286,286,258896,0
286,286,258940,0
286,286,258984,0
286,286,259028,0
286,286,259072,0
286,286,259116,62483
285,286,259204,0
286,286,259292,0
286,286,259336,0
286,286,259380,0
287,286,259424,0
286,286,259468,62835
286,286,259556,0
286,286,259600,0
286,286,259644,0
286,286,259732,0
286,286,259776,0
287,286,259820,63187
286,286,259908,0
286,286,259952,0
287,286,259996,0
287,286,260040,0
286,286,260084,0
286,286,260128,0
285,286,260172,63539
286,286,260260,0
286,286,260304,0
286,286,260348,0
286,286,260392,0
286,286,260480,0
286,286,260524,63891
285,286,260612,0
286,286,260656,0
286,286,260700,0
286,286,260744,0
286,286,260788,0
286,286,260832,0
286,286,260876,64243
286,286,261008,0
286,286,261052,0
285,286,261096,0
286,286,261140,0
286,286,261184,0
291,286,261316,0
287,286,261360,0
285,286,261404,0
285,286,261448,0
287,286,261492,0
285,286,261536,0
287,286,261580,64969
285,286,261712,0
286,286,261800,0
286,286,261844,0
286,286,261888,0
286,286,261932,65299
286,286,262020,0
286,286,262064,0
286,286,262108,0
286,286,262152,0
285,286,262240,0
286,286,262284,115
286,286,262372,0
285,286,262416,0
286,286,262460,0
286,286,262504,0
292,286,262592,0
286,286,262636,467
287,286,262724,0
286,286,262768,0
286,286,262812,0
286,286,262856,0
286,286,262900,0
286,286,262944,0
285,286,263076,0
286,286,263120,0
286,286,263164,0
286,286,263208,0
286,286,263252,0
286,286,263296,0
286,286,263340,1171
286,286,263428,0
286,286,263472,0
286,286,263516,0
286,286,263560,0
287,286,263604,0
286,286,263648,0
286,286,263692,1523
286,286,263780,0
286,286,263824,0
288,286,263868,0
286,286,263912,0
285,286,263956,0
283,286,264044,1875
286,286,264132,0
286,286,264176,0
286,286,264220,0
286,286,264264,0
286,286,264308,0
286,286,264352,0
286,286,264396,2227
286,286,264484,0
286,286,264528,0
287,286,264572,0
285,286,264616,0
286,286,264660,0
286,286,264704,0
287,286,264748,2579
285,286,264836,0
286,286,264924,0
286,286,264968,0
286,286,265012,0
285,286,265056,0
286,286,265100,2931
288,286,265188,0
287,286,265232,0
287,286,265276,0
287,286,265320,0
286,286,265364,0
285,286,265408,0
286,286,265452,3283
286,286,265540,0
286,286,265584,0
286,286,265628,0
286,286,265672,0
285,286,265760,0
286,286,265804,3635
286,286,265892,0
286,286,265936,0
286,286,265980,0
286,286,266024,0
286,286,266068,0
286,286,266112,0
286,286,266156,3987
287,286,266244,0
286,286,266288,0
286,286,266376,0
287,286,266420,0
286,286,266508,4339
285,286,266596,0
286,286,266640,0
286,286,266684,0
286,286,266728,0
286,285,266772,0
285,286,266816,0
286,286,266860,4691
286,286,266948,0
286,286,266992,0
286,286,267036,0
286,286,267080,0
286,286,267124,0
286,286,267168,0
286,286,267212,5043
286,286,267300,0
286,286,267344,0
286,286,267388,0
286,286,267432,0
286,286,267476,0
285,286,267520,0
286,286,267564,5395
286,286,267696,0
286,286,267740,5571
286,286,267784,0
286,286,267828,0
286,286,267872,0
286,286,267916,5747
286,286,268004,0
286,286,268048,0
286,286,268092,0
286,286,268136,0
286,286,268180,0
286,286,268268,6099
286,286,268356,0
286,286,268400,0
286,286,268444,0
286,286,268488,0
286,286,268532,0
286,286,268576,0
286,286,268620,6451
287,286,268708,0
286,286,268752,0
286,286,268796,0
286,286,268840,0
286,286,268884,0
286,286,268928,0
287,286,268972,6803
286,286,269060,0
287,286,269104,0
286,286,269148,0
287,286,269236,0
285,286,269280,0
286,286,269324,7155
286,286,269412,0
286,286,269456,0
286,286,269500,0
287,286,269544,0
286,286,269588,0
286,286,269632,0
286,286,269676,7507
287,286,269764,0
286,286,269808,0
286,286,269852,0
286,286,269896,0
286,286,269940,0
286,286,269984,0
286,286,270028,7859
285,286,270116,0
286,286,270160,0
286,286,270204,0
286,286,270292,0
286,286,270336,0
286,286,270380,8211
287,286,270468,0
285,286,270512,0
286,286,270556,0
286,286,270600,0
287,286,270644,0
285,286,270688,0
287,286,270732,8563
285,286,270820,0
285,286,270864,0
286,286,270908,0
286,286,270952,0
288,286,271040,0
286,286,271084,8915
286,286,271172,0
287,286,271216,0
286,286,271260,0
284,286,271348,0
286,286,271392,0
286,286,271436,9267
286,286,271524,0
285,286,271568,0
286,286,271612,0
286,286,271656,0
286,286,271700,0
286,286,271744,0
286,286,271788,9619
286,286,271876,0
286,286,271920,9751
286,286,271964,0
286,286,272008,0
286,286,272052,0
286,286,272140,9971
286,286,272228,0
286,286,272316,0
286,286,272360,0
286,286,272448,0
285,286,272492,10323
286,286,272580,0
286,286,272624,0
285,286,272668,0
286,286,272712,0
286,286,272756,0
286,286,272932,0
286,286,272976,0
286,286,273020,0
286,286,273064,0
286,286,273108,0
286,286,273152,0
286,286,273196,11027
286,286,273284,0
286,286,273328,0
287,286,273372,0
286,286,273416,0
285,286,273460,0
287,286,273548,11379
286,286,273636,0
286,286,273680,0
286,286,273724,0
285,286,273768,0
286,286,273812,0
286,286,273900,11731
286,286,273988,0
286,286,274032,0
286,286,274076,0
286,286,274164,0
286,286,274208,0
286,286,274252,12083
286,286,274384,0
286,286,274472,0
286,286,274516,0
286,286,274604,12435
285,286,274692,0
287,286,274780,0
288,286,274868,0
286,286,274912,0
286,286,274956,12787
286,286,275044,0
286,286,275088,0
286,286,275132,0
286,286,275176,0
286,286,275220,0
286,286,275264,0
286,286,275308,13139
285,286,275396,0
287,286,275440,0
285,286,275528,0
286,286,275572,0
286,286,275616,0
286,286,275660,13491
286,286,275748,0
286,286,275792,0
286,286,275836,0
286,286,275924,0
286,286,275968,0
286,286,276012,13843
286,286,276100,0
286,286,276144,0
279,286,276276,0
286,286,276320,0
287,286,276364,14195
285,286,276452,0
286,286,276496,0
286,286,276540,0
286,286,276584,0
286,286,276628,0
287,286,276716,14547
286,286,276804,0
285,286,276848,0
286,286,276892,0
286,286,276980,0
286,286,277024,0
286,286,277068,14899
286,286,277156,0
286,286,277244,0
286,286,277288,0
286,286,277332,0
286,286,277376,0
286,286,277552,0
286,286,277596,0
286,286,277640,0
286,286,277684,0
286,286,277728,0
286,286,277772,15603
285,286,277860,0
286,286,277904,0
286,286,277992,0
286,286,278080,0
286,286,278124,15955
286,286,278212,0
286,286,278256,0
286,286,278344,0
285,286,278432,0
286,286,278476,16307
286,286,278564,0
286,286,278608,0
286,286,278696,0
286,286,278740,0
286,286,278784,0
286,286,278828,16659
286,286,278916,0
286,286,278960,0
285,286,279048,0
287,286,279092,0
285,286,279136,0
287,286,279180,17011
286,286,279268,0
286,286,279312,0
286,286,279356,0
289,286,279444,0
286,286,279488,0
286,286,279532,17363
285,286,279620,0
286,286,279664,0
286,286,279708,0
286,286,279752,0
286,286,279796,0
286,286,279840,0
286,286,279884,17715
283,286,279972,0
286,286,280016,0
286,286,280060,0
286,286,280148,0
286,286,280192,0
286,286,280236,18067
286,286,280324,0
285,286,280368,0
285,286,280412,0
286,286,280456,0
286,286,280500,0
286,286,280544,0
286,286,280588,18419
286,286,280676,0
286,286,280720,0
286,286,280764,0
286,286,280808,0
286,286,280852,0
286,286,280896,0
286,286,280940,18771
286,286,281028,0
286,286,281072,0
286,286,281116,0
285,286,281160,0
286,286,281204,0
286,286,281248,0
286,286,281292,19123
286,286,281380,0
286,286,281424,0
286,286,281468,0
286,286,281512,0
285,286,281556,0
287,286,281644,19475
286,286,281732,0
287,286,281776,0
289,286,281820,0
286,286,281864,0
286,286,281908,0
286,286,281952,0
286,286,281996,19827
286,286,282084,0
285,286,282128,0
286,286,282172,0
286,286,282216,0
286,286,282304,0
286,286,282348,20179
286,286,282436,0
286,286,282480,0
286,286,282568,0
286,286,282612,0
286,286,282656,0
286,286,282700,20531
286,286,282788,0
286,286,282832,0
286,286,282876,0
287,286,282920,0
286,286,282964,0
286,286,283008,0
286,286,283052,20883
286,286,283140,0
286,286,283228,0
285,286,283316,0
286,286,283404,21235
286,286,283492,0
286,286,283580,0
286,286,283624,0
285,286,283712,0
286,286,283756,21587
286,285,283844,0
286,286,283888,0
286,286,283976,0
286,286,284020,0
286,286,284064,0
286,286,284108,21939
286,286,284196,0
286,286,284240,0
286,286,284284,0
286,286,284328,0
286,286,284372,0
285,286,284416,0
286,286,284460,22291
285,286,284548,0
287,286,284592,0
286,286,284636,0
282,286,284768,0
287,286,284812,22643
286,286,284900,0
286,286,284944,0
285,286,284988,0
286,286,285032,0
286,286,285076,0
286,286,285120,0
286,286,285164,22995
285,286,285296,0
286,286,285340,0
286,286,285428,0
286,286,285472,0
287,286,285604,0
286,286,285648,0
286,286,285692,0
286,286,285736,0
286,286,285780,0
286,286,285824,0
286,286,285868,23699
285,286,285956,0
286,286,286044,0
286,286,286088,0
286,286,286132,0
286,286,286176,0
286,286,286220,24051
286,286,286308,0
287,286,286352,0
286,286,286396,0
286,286,286440,0
286,286,286484,0
286,286,286528,0
286,286,286572,24403
286,286,286660,0
290,286,286748,0
286,286,286792,0
286,286,286836,0
287,286,286880,0
286,286,286924,24755
285,286,287012,0
286,286,287056,0
287,286,287100,0
286,286,287232,0
287,286,287276,25107
286,286,287364,0
286,286,287408,0
286,286,287452,0
285,286,287540,0
286,286,287584,0
286,286,287628,25459
286,286,287716,0
286,286,287760,0
286,286,287804,0
286,286,287848,0
286,286,287892,0
286,286,287980,25811
286,286,288068,0
286,286,288112,0
286,286,288156,0
286,286,288200,0
287,286,288244,0
286,286,288288,0
287,286,288332,26163
286,286,288420,0
286,286,288508,0
286,286,288552,0
286,286,288596,0
286,286,288640,0
283,286,288816,0
286,286,288904,0
286,286,288948,0
286,286,288992,0
286,286,289036,26867
286,286,289124,0
286,285,289168,0
284,286,289212,0
286,286,289256,0
286,286,289300,0
286,286,289344,0
285,286,289388,27219
286,286,289476,0
286,286,289520,0
287,286,289564,0
286,286,289608,0
286,286,289652,0
286,286,289696,0
286,286,289740,27571
286,286,289828,0
286,286,289872,0
286,286,289960,0
286,286,290004,0
286,286,290048,0
287,286,290092,27923
278,286,290180,0
286,286,290224,0
286,286,290268,0
286,286,290312,0
286,286,290356,0
286,286,290400,0
286,286,290444,28275
286,286,290532,0
286,286,290576,0
285,286,290620,0
286,286,290664,0
285,286,290708,0
286,286,290752,0
287,286,290884,0
286,286,290928,0
286,286,290972,0
286,286,291016,0
286,286,291060,0
286,286,291104,0
286,286,291148,28979
286,286,291236,0
285,286,291280,0
286,286,291324,0
286,286,291368,0
286,286,291412,0
286,286,291456,0
286,286,291500,29331
286,286,291632,0
286,286,291676,0
285,286,291764,0
286,286,291808,0
286,286,291852,29683
286,286,291984,0
286,286,292028,0
286,286,292072,0
286,286,292116,0
285,286,292160,0
286,286,292204,30035
286,286,292292,0
286,286,292336,0
286,286,292380,0
286,286,292424,0
286,286,292468,0
286,286,292512,0
286,286,292556,30387
286,286,292644,0
282,286,292732,0
286,286,292776,0
287,286,292820,0
285,286,292864,0
287,286,292908,30739
286,286,293040,0
286,286,293084,0
286,286,293128,0
286,286,293172,0
285,286,293216,0
286,286,293260,31091
286,286,293348,0
286,286,293392,0
286,286,293436,0
287,286,293480,0
286,286,293524,0
286,286,293568,0
286,286,293612,31443
286,286,293700,0
286,286,293744,0
286,286,293788,0
286,286,293832,0
286,286,293876,0
286,286,293920,0
286,286,293964,31795
293,286,294096,0
286,286,294140,0
286,286,294184,0
286,286,294228,0
286,286,294272,0
285,286,294404,0
286,286,294448,0
286,286,294492,0
286,286,294536,0
286,286,294580,0
286,286,294624,0
286,286,294668,32499
286,286,294756,0
286,286,294800,0
286,286,294844,0
287,286,294888,0
286,286,294932,0
286,286,294976,0
286,286,295020,32851
286,286,295108,0
286,286,295152,0
286,286,295196,0
286,286,295240,0
286,286,295284,0
286,286,295328,0
285,286,295372,33203
286,286,295460,0
286,286,295504,0
287,286,295548,0
286,286,295592,0
286,286,295636,0
286,286,295724,33555
284,286,295812,0
286,286,295856,0
286,286,295900,0
286,286,295944,0
287,286,296032,0
286,286,296164,0
286,286,296208,0
286,286,296252,0
286,286,296296,0
286,286,296340,0
286,286,296384,0
286,286,296428,34259
286,286,296516,0
291,286,296604,0
286,286,296648,0
286,286,296692,0
286,286,296736,0
286,286,296780,34611
286,286,296912,0
286,286,296956,0
286,286,297000,0
286,286,297044,0
285,286,297088,0
286,286,297132,34963
286,286,297220,0
286,286,297264,0
286,286,297308,0
286,286,297352,0
285,286,297396,0
286,286,297440,0
286,286,297484,35315
285,286,297572,0
292,286,297704,0
286,286,297748,0
286,286,297792,0
286,286,297836,35667
286,286,297924,0
286,286,297968,0
287,286,298012,0
286,286,298056,0
286,286,298100,0
286,286,298144,0
286,286,298188,36019
287,286,298276,0
286,286,298320,0
286,286,298364,0
286,286,298408,0
286,286,298452,0
286,286,298496,0
287,286,298540,36371
286,286,298628,0
286,286,298672,0
287,286,298716,0
286,286,298804,0
286,286,298848,0
286,286,298892,36723
287,286,298980,0
286,286,299024,0
286,286,299068,0
286,286,299112,0
286,286,299156,0
286,286,299200,0
286,286,299244,37075
286,286,299376,0
285,286,299420,0
286,286,299464,0
286,286,299508,0
286,286,299552,0
287,286,299684,0
286,286,299728,0
286,286,299772,0
286,286,299816,0
286,286,299860,0
286,286,299904,0
286,286,300036,0
286,286,300124,0
286,286,300168,0
286,286,300256,0
286,286,300300,38131
286,286,300388,0
286,286,300432,0
285,286,300520,0
286,286,300564,0
286,286,300608,0
284,286,300740,0
285,286,300784,0
287,286,300828,0
286,286,300872,0
287,286,300916,0
285,286,300960,0
286,286,301004,38835
286,286,301092,0
284,286,301180,0
286,286,301224,0
286,286,301268,0
285,286,301356,39187
286,286,301444,0
286,286,301488,0
286,286,301532,0
286,286,301576,0
286,286,301620,0
286,286,301708,39539
286,286,301796,0
286,286,301840,0
286,286,301884,0
285,286,301928,0
286,286,301972,0
286,286,302016,0
286,286,302060,39891
285,286,302148,0
285,286,302192,0
286,286,302236,0
286,286,302280,0
286,286,302324,0
286,286,302368,0
286,286,302412,40243
286,286,302500,0
286,286,302544,0
286,286,302588,0
286,286,302632,0
286,286,302676,0
290,286,302764,40595
286,286,302852,0
286,286,302896,0
286,286,302940,0
286,286,302984,0
286,286,303028,0
286,286,303072,0
286,286,303116,40947
291,286,303380,0
286,286,303468,41299
286,286,303556,0
286,286,303600,0
287,286,303644,0
286,286,303732,0
286,286,303776,0
286,286,303820,41651
286,286,303908,0
285,286,303952,0
286,286,303996,0
286,286,304040,41871
286,286,304084,0
286,286,304128,0
286,286,304172,42003
286,286,304304,0
286,286,304348,0
287,286,304392,0
286,286,304436,0
286,286,304480,0
286,286,304612,0
286,286,304656,0
286,286,304700,0
286,286,304744,0
286,286,304788,0
286,286,304832,0
286,286,304876,42707
287,286,304964,0
286,286,305008,0
286,286,305052,0
286,286,305096,0
286,286,305140,0
286,286,305184,0
286,286,305228,43059
285,286,305316,0
286,286,305360,0
286,286,305404,0
286,286,305448,0
285,286,305492,0
286,286,305536,0
286,286,305580,43411
286,286,305712,0
286,286,305756,0
286,286,305800,0
286,286,305844,0
286,286,305888,0
286,286,305932,43763
285,286,306064,0
286,286,306108,0
286,286,306152,0
286,286,306196,0
288,286,306284,44115
286,286,306372,0
286,286,306460,0
286,286,306504,0
286,286,306548,0
285,286,306636,44467
286,286,306768,0
286,286,306812,0
286,286,306944,0
286,286,306988,44819
286,286,307076,0
286,286,307120,0
286,286,307164,0
286,286,307208,0
286,286,307296,0
286,286,307340,45171
286,286,307428,0
286,286,307472,0
286,286,307516,0
286,286,307560,0
286,286,307604,0
286,286,307648,0
287,286,307780,0
286,286,307824,0
287,286,307868,0
287,286,307912,0
286,286,307956,0
286,286,308044,45875
285,286,308132,0
286,286,308176,0
286,286,308220,0
286,286,308264,0
286,286,308308,0
286,286,308352,0
286,286,308396,46227
285,286,308484,0
286,286,308528,0
286,286,308572,0
286,286,308616,0
285,286,308660,0
286,286,308704,0
286,286,308748,46579
286,286,308836,0
286,286,308924,0
288,286,309012,0
285,286,309056,0
286,286,309100,46931
286,286,309232,0
286,286,309276,0
286,286,309320,0
285,286,309364,0
286,286,309408,0
286,286,309452,47283
286,286,309540,0
286,286,309584,0
286,286,309628,0
286,286,309716,0
286,286,309760,0
287,286,309804,47635
286,286,309892,0
287,286,309980,0
286,286,310024,0
286,286,310068,0
286,286,310112,0
286,286,310156,47987
291,286,310288,0
286,286,310332,0
286,286,310376,0
286,286,310420,0
286,286,310464,0
286,286,310508,48339
287,286,310596,0
286,286,310640,0
286,286,310684,0
286,286,310728,0
286,286,310772,0
286,286,310816,0
286,286,310860,48691
286,286,310992,0
286,286,311036,0
286,286,311080,0
286,286,311124,0
286,286,311168,0
287,286,311212,49043
286,286,311300,0
286,286,311344,0
286,286,311388,0
286,286,311432,0
285,286,311520,0
286,286,311652,0
287,286,311696,0
285,286,311740,0
286,286,311784,0
286,286,311828,0
286,286,311872,0
286,286,311916,49747
286,286,312004,0
286,286,312048,0
287,286,312092,0
286,286,312136,0
286,286,312180,0
286,286,312224,0
286,286,312356,0
286,286,312400,0
286,286,312444,0
286,286,312488,0
286,286,312532,0
286,286,312576,0
286,286,312620,50451
286,286,312708,0
286,286,312752,0
286,286,312796,0
286,286,312840,0
286,286,312884,0
286,286,312928,0
286,286,312972,50803
286,286,313104,0
286,286,313148,0
287,286,313192,0
286,286,313236,0
286,286,313280,0
291,286,313412,0
286,286,313456,0
286,286,313500,0
285,286,313544,0
286,286,313588,0
286,286,313632,0
287,286,313764,0
286,286,313808,0
286,286,313852,0
286,286,313896,0
287,286,313940,0
286,286,313984,0
287,286,314160,0
286,286,314204,0
286,286,314248,0
286,286,314292,0
286,286,314336,0
283,286,314468,0
286,286,314512,0
286,286,314556,0
286,286,314600,0
286,286,314644,0
286,286,314688,0
286,286,314820,0
286,286,314864,0
286,286,314908,0
286,286,314952,0
286,286,314996,0
286,286,315040,0
286,286,315084,52915
285,286,315172,0
286,286,315216,0
287,286,315260,0
286,286,315304,0
286,286,315348,0
287,286,315392,0
286,286,315436,53267
286,286,315524,0
285,286,315568,0
286,286,315612,0
286,286,315656,0
