286,285,855844,2
286,285,855888,2
285,285,855932,2
285,285,855976,2
286,285,856020,2
285,285,856064,2
286,285,856196,2
285,285,856240,2
286,285,856284,2
285,285,856328,2
285,285,856372,2
286,285,856416,2
293,285,856460,2
286,285,856548,2
285,285,856592,2
285,285,856636,2
286,285,856680,2
286,285,856768,2
286,285,856812,2
284,285,856900,2
286,285,856988,2
285,285,857032,2
286,285,857076,2
285,285,857120,2
285,285,857164,2
285,285,857252,2
285,285,857296,2
286,285,857340,2
284,285,857384,2
286,285,857428,2
286,285,857472,2
286,285,857604,2
285,285,857648,2
285,285,857692,2
286,285,857736,2
285,285,857780,2
289,285,857868,2
285,285,857956,2
286,285,858044,2
286,285,858088,2
286,285,858132,2
285,285,858220,2
285,285,858308,2
285,285,858352,2
286,285,858396,2
285,285,858440,2
285,285,858484,2
286,285,858528,2
285,285,858572,2
286,285,858660,2
286,285,858704,2
285,285,858748,2
286,285,858792,2
285,285,858836,2
286,285,858880,2
286,285,858924,2
286,285,859012,2
286,285,859144,2
286,285,859188,2
285,285,859232,2
285,285,859276,2
287,285,859408,2
286,285,859452,2
285,285,859496,2
284,285,859540,2
286,285,859584,2
285,285,859628,2
287,285,859716,2
285,285,859760,2
285,285,859804,2
285,285,859892,2
285,285,859936,2
286,285,859980,2
285,285,860068,2
286,285,860112,2
284,285,860156,2
286,285,860200,2
285,285,860244,2
285,285,860288,2
286,285,860332,2
285,285,860464,2
285,285,860508,2
285,285,860552,2
287,285,860640,2
285,285,860684,2
286,285,860772,2
285,285,860816,2
285,285,860860,2
286,285,860904,2
285,285,860948,2
285,285,860992,2
289,285,861124,2
285,285,861168,2
285,285,861212,2
285,285,861256,2
286,285,861344,2
285,285,861388,2
286,285,861476,2
285,285,861520,2
286,285,861564,2
285,285,861608,2
285,285,861652,2
286,285,861740,2
286,285,861828,2
285,285,861872,2
286,285,861916,2
285,285,861960,2
285,285,862004,2
285,285,862048,2
291,285,862180,2
285,285,862224,2
285,285,862268,2
285,285,862312,2
286,285,862356,2
285,285,862400,2
286,285,862444,2
285,285,862532,2
286,285,862576,2
285,285,862620,2
285,285,862664,2
291,285,862752,2
285,285,862796,2
286,285,862884,2
285,285,862928,2
287,285,862972,2
285,285,863016,2
286,285,863060,2
285,285,863104,2
286,285,863148,2
286,285,863236,2
285,285,863280,2
285,285,863324,2
286,285,863368,2
292,285,863500,2
286,285,863632,2
285,285,863676,2
285,285,863720,2
286,285,863808,2
285,285,863852,2
287,285,863940,2
285,285,863984,2
286,285,864028,2
285,285,864072,2
285,285,864116,2
286,285,864160,2
285,285,864292,2
285,285,864336,2
285,285,864380,2
286,285,864424,2
285,286,864468,2
286,285,864512,2
286,285,864556,2
285,285,864644,2
286,285,864688,2
285,285,864732,2
284,285,864776,2
287,285,864820,2
285,285,864864,2
285,285,864908,2
286,285,864996,2
285,285,865040,2
286,285,865084,2
285,285,865128,2
285,285,865172,2
286,285,865216,2
285,285,865260,2
287,285,865348,2
285,285,865392,2
285,285,865436,2
286,285,865480,2
285,285,865524,2
285,285,865568,2
286,285,865612,2
285,285,865700,2
286,285,865744,2
284,286,865788,2
286,285,865832,2
286,285,865876,2
284,285,865920,2
285,285,865964,2
286,285,866052,2
285,285,866096,2
286,285,866140,2
285,285,866184,2
285,285,866228,2
286,285,866272,2
285,285,866316,2
286,285,866404,2
